# min error, low quartile, median, high quartile, max error, mean error
3.4722222222449695e-06, 0.015392361111111114, 0.033370370370370384, 0.05564814814814813, 0.27625531914893614, 0.03963182532177567, 
3.4722222221894583e-06, 0.014217592592592566, 0.031482638888888914, 0.05696701388888889, 0.27496296296296296, 0.040627512141377, 
8.101851851849418e-06, 0.015308449074074082, 0.03286689814814814, 0.05785416666666668, 0.3321859732072498, 0.03990655878060882, 
3.4722222221894583e-06, 0.01277430555555556, 0.0276446759259259, 0.048265625000000006, 0.22415760441292357, 0.03389122824913172, 
3.4722222221894583e-06, 0.015222222222222243, 0.032631944444444394, 0.05840856481481482, 0.24767939814814816, 0.040021992076000344, 
2.4305555555548253e-05, 0.01438078703703704, 0.030619212962962994, 0.050650462962962974, 0.3470764381402679, 0.03688382848845694, 
1.3888888888868856e-05, 0.014843749999999989, 0.03170486111111112, 0.055075231481481496, 0.3446745468873128, 0.03886370957009018, 
2.3148148148299796e-06, 0.014262152777777773, 0.029922453703703722, 0.050953125, 0.22740425531914898, 0.03663878975863176, 
1.3888888888868856e-05, 0.014708333333333337, 0.031600694444444445, 0.053919560185185185, 0.20171643518518517, 0.0376626049236786, 
4.745370370370927e-05, 0.014228009259259267, 0.02909953703703705, 0.050039930555555556, 0.28857368006304174, 0.035870687169833354, 
6.944444444434428e-06, 0.014499999999999999, 0.03111921296296294, 0.05482581018518517, 0.22949724192277385, 0.03837419934039634, 
1.3888888888868856e-05, 0.013946636130811652, 0.031204861111111093, 0.05422337962962964, 0.22388652482269505, 0.03739984035256691, 
2.3148148148299796e-06, 0.012844907407407409, 0.027381944444444417, 0.04747511574074076, 0.22019227738376676, 0.033581056504100634, 
3.4722222221894583e-06, 0.014536458333333308, 0.031217592592592602, 0.05613541666666667, 0.2801386918833727, 0.038531095788459854, 
8.101851851849418e-06, 0.01519328703703704, 0.03246874999999999, 0.057202546296296286, 0.2717604412923562, 0.03955075066398156, 
3.4722222221894583e-06, 0.017554398148148152, 0.03685648148148149, 0.06374826388888888, 0.22715839243498817, 0.04372529410734611, 
