# min error, low quartile, median, high quartile, max error, mean error
4.340277777778456e-05, 0.010177083333333337, 0.022585069444444446, 0.040166377314814816, 0.14027429409607628, 0.027610379660188242, 
3.4722222221894583e-06, 0.010434317129629611, 0.02334580124679142, 0.042374710648148156, 0.13174421296296296, 0.029452694845101792, 
2.89351851856523e-06, 0.009720993193069322, 0.02136574074074077, 0.038126512651265126, 0.1385931712962963, 0.026708797759714242, 
6.365740740740811e-06, 0.010144097222222218, 0.02151815181518152, 0.03899913194444443, 0.1635115511551155, 0.027037004750166373, 
2.6041666666642982e-05, 0.010111111111111099, 0.021752314814814766, 0.03841579861111111, 0.15184780092592592, 0.02648472596734982, 
6.365740740740811e-06, 0.008834490740740747, 0.019450231481481506, 0.03488744212962963, 0.14963256325632562, 0.024839309324450966, 
1.0416666666679397e-05, 0.01034751157407407, 0.0228645833333333, 0.041199503804547136, 0.1620306712962963, 0.028822122298958287, 
1.6203703703698835e-05, 0.009511863425925915, 0.01995254629629628, 0.03454166666666668, 0.1407037037037037, 0.024283840986567794, 
6.365740740740811e-06, 0.01297656250000001, 0.028107638888888897, 0.04797106481481481, 0.17976090942427575, 0.03343708338086895, 
3.298611111113292e-05, 0.009791377314814817, 0.021425347222222224, 0.038216435185185194, 0.13663136574074075, 0.026193597740020915, 
3.7037037037029874e-05, 0.0116166087962963, 0.023955439814814794, 0.040837673611111125, 0.13617418981481483, 0.028638660768854664, 
2.4305555555548253e-05, 0.011668007425742574, 0.025292824074074072, 0.04357060185185185, 0.15130439814814817, 0.030080509520705154, 
6.365740740740811e-06, 0.010532407407407407, 0.02337210648148147, 0.04181377773193985, 0.17304398148148148, 0.028890478045335392, 
3.1250000000010436e-05, 0.010537905092592614, 0.02270081018518519, 0.038358217592592614, 0.16845023148148153, 0.026947751612815603, 
1.2731481481509377e-05, 0.011788483796296302, 0.026299189814814827, 0.04511159240924088, 0.15895428240740742, 0.03178008448776976, 
3.819444444441711e-05, 0.008805844907407406, 0.019881365740740745, 0.034631125091675874, 0.15016145833333333, 0.02424875993154871, 
